Transcript	Intron	Five_p_Score	Three_p_Score	
CNAG_03830	4	5.4071360738	13.6483516484	
CNAG_03830	5	6.62205942206	10.7716727717	
CNAG_03830	6	5.35162121829	11.445991046	
CNAG_03830	7	5.75818749152	10.7545244879	
CNAG_03830	8	5.67808981142	12.9453805454	
CNAG_03830	9	5.75818749152	10.7545244879	
CNAG_02418	0	5.97606837607	10.6885904219	
CNAG_02418	1	6.3826346493	13.3515669516	
CNAG_02418	2	6.67377560711	13.1012345679	
CNAG_02418	3	6.18201058201	13.0366029033	
CNAG_02418	4	5.69925383259	10.7106769773	
CNAG_02418	5	4.89008275675	12.8696784697	
CNAG_03832	0	6.4824311491	13.2	
CNAG_03832	1	5.35162121829	10.4876407543	
CNAG_03832	2	6.41183014516	13.5792701126	
CNAG_03832	3	6.36342423009	11.0483787817	
CNAG_03832	4	6.55569122236	10.6533170533	
CNAG_03832	5	4.97115723782	12.901695835	
CNAG_03832	6	6.09160222494	11.3752815086	
CNAG_03832	7	5.75818749152	11.0199972867	
CNAG_03832	8	6.09160222494	12.5347442681	
CNAG_03832	9	5.22431149098	11.7150454484	
CNAG_03833	0	7.51311897979	12.4812372812	
CNAG_03834	0	6.92692986026	12.2749152082	
CNAG_03834	1	6.92692986026	12.8745082078	
CNAG_03835	0	6.6579297246	12.9395197395	
CNAG_03835	1	6.48861755528	11.4769773436	
CNAG_03835	2	5.90280830281	13.6187762854	
CNAG_03836	0	6.43174603175	10.5287749288	
CNAG_03836	1	5.36502509836	13.8234703568	
CNAG_03836	2	6.52622439289	13.9245692579	
CNAG_03836	3	6.71952245286	13.6984398318	
CNAG_03836	4	6.61484194818	11.2809116809	
CNAG_03836	5	6.18298738299	10.8909510243	
CNAG_03837	0	5.61638854972	13.3828245828	
CNAG_03837	1	7.23152896486	14.0611585945	
CNAG_03837	2	5.44609957943	12.945651879	
CNAG_03837	3	5.42395875729	11.1730837064	
CNAG_03837	4	6.48726088726	12.7105141772	
CNAG_03837	5	7.87187627188	10.4921448921	
CNAG_03837	6	6.80548093881	10.9467914801	
CNAG_03838	0	5.07290733957	12.8738027405	
CNAG_03838	1	5.22431149098	12.8402116402	
CNAG_03838	2	6.90668837336	8.71773165106	
CNAG_03838	3	5.34288427622	13.0350834351	
CNAG_03838	4	5.30538597205	12.6610229277	
CNAG_03838	5	6.88552435219	10.4189390856	
CNAG_03838	6	7.1419346086	12.2420295754	
CNAG_03838	7	6.84683218017	11.2627323294	
CNAG_03838	8	7.71433998101	13.3389770723	
CNAG_03838	9	5.42395875729	13.7910731244	
CNAG_03838	10	5.59701533035	11.6732600733	
CNAG_03839	0	5.69925383259	11.58328585	
CNAG_03839	1	5.8908696242	12.4659340659	
CNAG_03839	2	6.57245963913	9.7231311898	
CNAG_03839	3	4.59796499796	12.6620539954	
CNAG_03839	4	6.55569122236	10.6036087369	
CNAG_03839	5	4.93219373219	12.8975715642	
CNAG_03839	6	5.69925383259	11.58328585	
CNAG_03839	7	6.30443630444	10.8960520961	
CNAG_02413	0	5.47019400353	9.04072717406	
CNAG_02413	1	5.8908696242	12.1671957672	
CNAG_02413	2	5.05076651743	13.541283408	
CNAG_02412	0	6.93550400217	11.917351784	
CNAG_02412	1	4.93219373219	11.5283679284	
CNAG_02415	0	5.61638854972	10.9454890788	
CNAG_02415	1	6.13989960657	13.4043142043	
CNAG_02415	2	7.14068647402	13.5908289242	
CNAG_02415	3	6.44238230905	11.060968661	
CNAG_02415	4	6.00944240944	11.3952516619	
CNAG_02415	5	6.34367114367	11.5415547416	
CNAG_02414	0	5.47019400353	11.3524894858	
CNAG_02417	0	5.55078008411	12.8512277846	
CNAG_02417	1	6.18201058201	13.575688509	
CNAG_02417	2	5.90850630851	10.5711572378	
CNAG_02417	3	6.42838149505	13.0137566138	
CNAG_02417	4	6.82496269163	10.4114502781	
CNAG_02417	5	7.22002442002	13.3828788495	
CNAG_02417	6	5.80393433727	11.0186948854	
CNAG_02417	7	5.61069054402	12.4181250848	
CNAG_02417	8	6.88047754714	12.5061999729	
CNAG_02417	9	4.93219373219	11.0073531407	
CNAG_02416	0	7.34114774115	12.8917107584	
CNAG_01692	0	6.06919006919	13.5187627188	
CNAG_01692	1	7.05423958757	10.7492606159	
CNAG_01692	2	7.53178673179	12.119006919	
CNAG_01692	3	6.9651336318	12.4064577398	
CNAG_01692	4	7.95973409307	11.3911273911	
CNAG_01692	5	6.73900420567	12.3747659748	
CNAG_01692	6	6.62205942206	12.8401573735	
CNAG_01692	7	5.22431149098	13.0299280966	
CNAG_01692	8	5.84875864876	11.6479175146	
CNAG_01692	9	6.42300908968	13.5530050197	
CNAG_01693	0	5.59701533035	8.82664495998	
CNAG_01693	1	5.61638854972	11.5986975987	
CNAG_01693	2	7.8851716185	11.1394926062	
CNAG_01693	3	6.34855514856	10.9224799891	
CNAG_01693	4	6.54624881292	10.8117758784	
CNAG_01690	0	6.4881291548	12.6458282458	
CNAG_01690	1	6.40477547144	10.1195495862	
CNAG_01690	2	6.83831230498	12.5940035273	
CNAG_01690	3	5.38499525166	12.8679962013	
CNAG_01690	4	5.84778184778	10.3339574006	
CNAG_01690	5	6.18298738299	12.8481345815	
CNAG_01690	6	5.80393433727	10.9708859042	
CNAG_01690	7	5.01739248406	10.4808574142	
CNAG_01690	8	5.80393433727	13.6919278253	
CNAG_01690	9	7.7223714557	12.8480803147	
CNAG_01690	10	5.44609957943	10.2929317596	
CNAG_01690	11	6.71686338353	11.5263600597	
CNAG_01690	12	6.05643738977	12.740686474	
CNAG_01690	13	6.42300908968	11.1444308778	
CNAG_01690	14	6.18201058201	13.3683353683	
CNAG_01690	15	6.37775064442	10.7858906526	
CNAG_01690	16	5.22431149098	10.4041242708	
CNAG_01690	17	6.72001085334	8.8183964184	
CNAG_01690	18	7.09244335911	12.4866639533	
CNAG_01691	0	5.80393433727	12.8467236467	
CNAG_01691	1	7.07638040971	8.77981277981	
CNAG_01696	0	5.35162121829	9.36909510243	
CNAG_01696	1	6.84683218017	9.99886039886	
CNAG_01696	2	6.00944240944	12.0194274861	
CNAG_01696	3	4.97115723782	12.3331976665	
CNAG_01696	4	6.71794871795	11.1951702618	
CNAG_01697	0	6.91417718084	13.3828788495	
CNAG_01697	1	8.67458960792	12.8401573735	
CNAG_01697	2	7.2814000814	13.1278252612	
CNAG_01697	3	4.93219373219	11.3975851309	
CNAG_01697	4	5.93124406458	11.8661239995	
CNAG_01697	5	6.51336318003	12.655324922	
CNAG_01694	0	6.07130647131	12.4801519468	
CNAG_01694	1	7.43405236739	12.8240944241	
CNAG_01694	2	6.3826346493	12.9978564645	
CNAG_01694	3	5.90850630851	12.4802604803	
CNAG_01694	4	6.30058336725	13.7559082892	
CNAG_01695	0	6.80645773979	13.2078144078	
CNAG_01695	1	6.6014380681	11.0369827703	
CNAG_01695	2	5.67711301045	12.7550128883	
CNAG_01695	3	6.84759191426	13.1136073803	
CNAG_01698	0	6.9490706824	10.3277709944	
CNAG_01698	1	6.48726088726	11.6552435219	
CNAG_01698	2	6.98830552164	10.382309049	
CNAG_01698	3	7.09727309727	11.3834215168	
CNAG_01698	4	5.75818749152	13.7553113553	
CNAG_01699	0	5.80393433727	12.9771808438	
CNAG_01699	1	4.59796499796	13.194953195	
CNAG_01699	2	6.30443630444	13.3683896351	
CNAG_01699	3	6.26406186406	12.1183557184	
CNAG_01699	4	7.75900149233	10.5280694614	
CNAG_01699	5	7.33935693936	13.1076923077	
CNAG_01699	6	7.93357753358	11.7428842762	
CNAG_01699	7	5.51181657848	10.2832180166	
CNAG_01699	8	7.93878713879	11.6130782797	
CNAG_01699	9	6.03158323158	12.5305657306	
CNAG_01699	10	7.2814000814	11.2586623253	
CNAG_05045	0	6.15303215303	12.11998372	
CNAG_05045	1	7.23782390449	12.9914529915	
CNAG_05045	2	5.4071360738	13.3543345543	
CNAG_05045	3	5.90850630851	11.066015466	
CNAG_05732	0	5.42395875729	13.686338353	
CNAG_05732	1	5.51181657848	13.2880206214	
CNAG_05043	0	5.42395875729	13.3877628544	
CNAG_05043	1	5.61638854972	11.5283679284	
CNAG_05043	2	8.31914258581	9.1476326143	
CNAG_05043	3	6.30443630444	11.8081671415	
CNAG_05043	4	6.09133089133	10.4734771401	
CNAG_05043	5	7.31900691901	11.5912630579	
CNAG_05043	6	6.45101071768	10.7254375254	
CNAG_05043	7	5.01739248406	10.8487857821	
CNAG_05043	8	6.55569122236	9.90362230362	
CNAG_05043	9	6.13626373626	11.9455704789	
CNAG_05734	0	5.8265635599	11.4107176774	
CNAG_05734	1	4.93219373219	13.5792701126	
CNAG_05734	2	4.93219373219	10.4660968661	
CNAG_05734	3	5.59701533035	10.8589879257	
CNAG_05734	4	5.44609957943	12.9123863791	
CNAG_05734	5	5.69925383259	12.7498575499	
CNAG_05734	6	5.90850630851	13.5218559219	
CNAG_05041	0	4.89008275675	13.3828788495	
CNAG_05041	1	5.90850630851	10.6622710623	
CNAG_05041	2	6.51075837743	9.57943291277	
CNAG_05041	3	6.19601139601	13.458038258	
CNAG_05736	0	5.22431149098	10.2910866911	
CNAG_03108	0	5.90850630851	12.4920363587	
CNAG_03108	1	6.56231176231	12.2366029033	
CNAG_03109	0	5.51181657848	11.3601953602	
CNAG_03109	1	5.98388278388	13.4446886447	
CNAG_03109	2	5.55664088997	11.578998779	
CNAG_03109	3	7.43025369692	10.9579704246	
CNAG_03109	4	6.36130782797	12.7979378646	
CNAG_03109	5	5.51181657848	13.3243793244	
CNAG_03109	6	5.38499525166	12.9090218424	
CNAG_03109	7	5.78032831366	12.4805860806	
CNAG_03109	8	6.30156016823	10.6101207435	
CNAG_03109	9	5.97020757021	13.2512277846	
CNAG_03104	0	6.56936643603	12.3679826346	
CNAG_03104	1	6.36581196581	10.382309049	
CNAG_06466	0	5.8908696242	10.7292904626	
CNAG_06466	1	6.50408357075	10.6172839506	
CNAG_00123	0	10.1248134581	13.2437389771	
CNAG_00123	1	6.36130782797	12.6427893095	
CNAG_00123	2	5.01739248406	10.1202007869	
CNAG_00122	0	7.03014516348	12.8469949803	
CNAG_00122	1	5.51181657848	11.7282865283	
CNAG_00122	2	6.80059693393	13.4971645638	
CNAG_00122	3	6.43174603175	10.4745082078	
CNAG_00122	4	5.38499525166	11.2134581468	
CNAG_00122	5	6.57245963913	10.452313119	
CNAG_00122	6	5.05076651743	13.8802333469	
CNAG_00121	0	6.71794871795	12.964699498	
CNAG_00121	1	5.61069054402	13.5072581739	
CNAG_00121	2	6.48291954959	9.09021842355	
CNAG_00121	3	7.43025369692	10.5345272012	
CNAG_00121	4	5.55078008411	12.4849274183	
CNAG_00121	5	6.06919006919	12.6099036766	
CNAG_00121	6	6.43174603175	9.36925790259	
CNAG_00121	7	6.65695292362	10.542341609	
CNAG_00121	8	5.4071360738	10.8414055081	
CNAG_00121	9	7.63245149912	10.6718762719	
CNAG_06467	0	8.69434269434	13.4458825125	
CNAG_06467	1	6.4741283408	12.2912494912	
CNAG_00127	0	6.63090489757	13.6293040293	
CNAG_00127	1	6.0230633564	11.5289648623	
CNAG_00127	2	6.5498304165	11.9166463166	
CNAG_00127	3	5.78032831366	10.4935015602	
CNAG_00127	4	7.50595577262	12.9107041107	
CNAG_00126	0	5.67711301045	12.8799348799	
CNAG_00126	1	5.67711301045	11.0548365215	
CNAG_00126	2	5.17758784425	13.067969068	
CNAG_00126	3	5.80393433727	13.3601410935	
CNAG_00125	0	6.86050739384	10.9535205535	
CNAG_00125	1	6.59194139194	10.4072174739	
CNAG_00125	2	6.80548093881	10.4867724868	
CNAG_00125	3	7.03014516348	11.3817392484	
CNAG_00125	4	6.15303215303	10.939628273	
CNAG_00125	5	5.34288427622	13.4794193461	
CNAG_00125	6	6.15303215303	12.5373490707	
CNAG_00124	0	5.01739248406	9.40469407136	
CNAG_00124	1	4.89008275675	13.7508072175	
CNAG_00124	2	7.17172703839	13.0629222629	
CNAG_00124	3	5.42395875729	13.6932844933	
CNAG_00124	4	5.8265635599	11.6204042871	
CNAG_00124	5	7.28405915073	11.6519875187	
CNAG_00124	6	4.59796499796	12.4181250848	
CNAG_03100	0	5.22431149098	12.4805860806	
CNAG_03100	1	6.30156016823	12.067290734	
CNAG_03100	2	6.4881291548	12.3661375661	
CNAG_03100	3	6.30156016823	12.9155338489	
CNAG_03100	4	6.0230633564	11.2085198752	
CNAG_03100	5	5.59701533035	11.5208791209	
CNAG_03100	6	5.97020757021	12.4040157373	
CNAG_03100	7	6.19601139601	13.1521910189	
CNAG_03100	8	6.00944240944	11.2214896215	
CNAG_03100	9	7.09857549858	12.9937321937	
CNAG_03100	10	6.42838149505	10.8245828246	
CNAG_03100	11	5.98958078958	13.1130104463	
CNAG_03100	12	5.90850630851	12.1127119794	
CNAG_00129	0	6.56920363587	13.006322073	
CNAG_00129	1	6.13089133089	13.0973816307	
CNAG_00129	2	5.47019400353	11.3165649166	
CNAG_00129	3	6.30443630444	13.2511735178	
CNAG_00129	4	5.59701533035	11.1892551893	
CNAG_00128	0	6.42740469407	11.6984940985	
CNAG_00128	1	5.61638854972	10.8959978293	
CNAG_00128	2	6.78502238502	12.2853886854	
CNAG_00128	3	6.65695292362	11.7223714557	
CNAG_00128	4	5.38499525166	13.5118708452	
CNAG_00128	5	4.93219373219	12.8544837878	
CNAG_00128	6	8.01291547958	9.65215031882	
CNAG_00128	7	4.93219373219	10.1127662461	
CNAG_00128	8	5.8265635599	9.75905575906	
CNAG_00128	9	4.89008275675	13.1538732872	
CNAG_00128	10	5.61638854972	11.6119386786	
CNAG_00128	11	6.09133089133	12.8738027405	
CNAG_03103	0	5.80393433727	11.5386243386	
CNAG_03103	1	5.55664088997	11.208357075	
CNAG_03103	2	6.47049247049	11.12999593	
CNAG_03103	3	7.13970967304	10.2914122914	
CNAG_03103	4	6.88454755121	9.72893772894	
CNAG_03103	5	5.05076651743	12.9984533985	
CNAG_01633	0	6.5444037444	13.5824175824	
CNAG_01633	1	8.25185185185	11.1395468729	
CNAG_01633	2	8.29911816578	11.4405643739	
CNAG_01633	3	4.59796499796	12.6620539954	
CNAG_01633	4	6.71767738434	11.3759327093	
CNAG_01633	5	5.46970560304	11.4029575363	
CNAG_01633	6	7.70082756749	9.55816035816	
CNAG_01633	7	5.30538597205	13.4019264686	
CNAG_01633	8	4.93219373219	12.2912494912	
CNAG_01633	9	7.15674942342	12.61001221	
CNAG_01633	10	5.30538597205	12.5771265771	
CNAG_01633	11	5.35162121829	9.39188712522	
CNAG_01633	12	6.07857821191	12.3702618369	
CNAG_01633	13	5.67808981142	13.3751729752	
CNAG_01633	14	6.8544295211	10.659015059	
CNAG_01995	0	5.44609957943	13.5711301045	
CNAG_01995	1	5.59701533035	10.6533170533	
CNAG_01995	2	6.47537647538	11.0284086284	
CNAG_01994	0	5.61638854972	12.4805318139	
CNAG_01994	1	5.97606837607	10.4810202144	
CNAG_01994	2	5.07290733957	10.425668159	
CNAG_01994	3	6.41183014516	13.3764753765	
CNAG_01994	4	5.67711301045	13.5912087912	
CNAG_01994	5	5.4071360738	13.2087369421	
CNAG_01997	0	6.00944240944	13.1375932709	
CNAG_01997	1	6.42740469407	13.0804504138	
CNAG_01997	2	5.67711301045	14.0763532764	
CNAG_01997	3	4.93219373219	12.6471849139	
CNAG_01997	4	5.98958078958	13.3463030796	
CNAG_01996	0	4.93219373219	13.765296432	
CNAG_01996	1	5.93124406458	11.3266042599	
CNAG_01996	2	6.84759191426	11.6051553385	
CNAG_01996	3	5.42395875729	13.2827024827	
CNAG_01991	0	5.22431149098	13.6051010718	
CNAG_01991	1	5.55664088997	10.2845746846	
CNAG_01991	2	6.42838149505	11.0139194139	
CNAG_01990	0	5.35162121829	11.0489214489	
CNAG_01990	1	5.88500881834	13.6928503595	
CNAG_01990	2	5.93124406458	11.0812644146	
CNAG_01990	3	4.97115723782	12.7011260345	
CNAG_01990	4	5.47019400353	10.9230226564	
CNAG_01993	0	7.09857549858	13.4404558405	
CNAG_01993	1	6.52410799077	13.4697598698	
CNAG_01993	2	5.6036358703	13.2511192511	
CNAG_01992	0	5.98958078958	11.7422873423	
CNAG_01992	1	5.34288427622	13.3881969882	
CNAG_01992	2	5.4071360738	10.5354497354	
CNAG_01999	0	6.73900420567	10.534961335	
CNAG_00028	0	6.74605887939	11.5334690001	
CNAG_00028	1	6.46452313119	12.487315154	
CNAG_00028	2	4.93219373219	13.2032017365	
CNAG_00028	3	5.35162121829	10.4877492877	
CNAG_00028	4	7.61779948447	11.144376611	
CNAG_00028	5	5.46970560304	13.563044363	
CNAG_00028	6	4.89008275675	13.072636006	
CNAG_00028	7	6.9490706824	10.7380816714	
CNAG_00028	8	5.59701533035	8.811667345	
CNAG_00029	0	5.38499525166	11.9601139601	
CNAG_00029	1	5.80393433727	10.540984941	
CNAG_00029	2	5.30538597205	13.1715642382	
CNAG_00029	3	6.71686338353	12.5614977615	
CNAG_00026	0	7.00800434134	11.0034459368	
CNAG_00026	1	5.17758784425	12.6027947361	
CNAG_00026	2	5.30538597205	12.8901370235	
CNAG_00026	3	5.22431149098	13.5793243793	
CNAG_00026	4	5.6036358703	12.3337946005	
CNAG_00026	5	5.46970560304	12.9513498847	
CNAG_00027	0	7.25828245828	11.6723918057	
CNAG_00027	1	5.61638854972	12.4659340659	
CNAG_00027	2	4.93219373219	10.4040700041	
CNAG_00027	3	6.42300908968	13.7495048162	
CNAG_00027	4	6.70394790395	12.9056573057	
CNAG_00027	5	5.84875864876	11.9233211233	
CNAG_00027	6	7.25828245828	12.25668159	
CNAG_00024	0	5.05076651743	13.1735178402	
CNAG_00024	1	5.90850630851	10.9467914801	
CNAG_00024	2	7.63532763533	10.8401573735	
CNAG_00024	3	5.92983312983	12.7417718084	
CNAG_00025	0	6.98830552164	10.9464116131	
CNAG_00025	1	5.67711301045	13.4241215575	
CNAG_00025	2	4.93219373219	10.4867182201	
CNAG_00025	3	6.63090489757	12.4064577398	
CNAG_00025	4	6.59270112603	11.041703975	
CNAG_00025	5	5.80393433727	10.7699905033	
CNAG_00025	6	6.44238230905	13.0489214489	
CNAG_00025	7	6.80059693393	11.3254103921	
CNAG_00025	8	5.4071360738	10.9098358432	
CNAG_00025	9	6.84368471035	12.2414869082	
CNAG_00022	0	5.35162121829	8.36380409714	
CNAG_00023	0	5.22431149098	12.5709944377	
CNAG_00023	1	5.46970560304	12.040645774	
CNAG_00020	0	6.06919006919	10.9156423823	
CNAG_00020	1	6.19601139601	12.6095238095	
CNAG_00020	2	6.30156016823	13.3522724189	
CNAG_00020	3	6.00944240944	13.4762176096	
CNAG_00020	4	5.92983312983	12.9017501018	
CNAG_00020	5	7.25828245828	12.9985076652	
CNAG_00020	6	7.25828245828	13.2213268213	
CNAG_00020	7	6.22097408764	13.764699498	
CNAG_00020	8	5.97606837607	11.2021706688	
CNAG_00020	9	5.55664088997	12.5347442681	
CNAG_00021	0	6.76261022928	10.6029575363	
CNAG_00021	1	4.89008275675	12.653968254	
CNAG_00475	0	5.88500881834	13.4689458689	
CNAG_00475	1	5.46970560304	13.0401302401	
CNAG_00475	2	5.35162121829	10.4991995659	
CNAG_00475	3	7.83464930132	10.9728395062	
CNAG_00475	4	6.37004477004	8.40482973816	
CNAG_00475	5	6.30443630444	13.7459232126	
CNAG_05546	0	6.92692986026	12.8745624746	
CNAG_05546	1	6.48861755528	10.5195495862	
CNAG_05546	2	5.34288427622	10.4285985619	
CNAG_05546	3	7.46617826618	12.4065120065	
CNAG_05546	4	6.71952245286	13.3308370642	
CNAG_05546	5	5.59701533035	9.72888346222	
CNAG_04276	0	6.87863247863	11.5206077873	
CNAG_04276	1	5.98958078958	13.2007054674	
CNAG_04276	2	6.09751729752	10.2441459775	
CNAG_04276	3	6.30156016823	10.6720933388	
CNAG_04276	4	6.5498304165	12.588631122	
CNAG_04276	5	5.35162121829	10.7024827025	
CNAG_04276	6	5.47019400353	10.9230226564	
CNAG_04276	7	5.51181657848	11.9028625695	
CNAG_06863	0	7.62756749423	13.0847917515	
CNAG_06863	1	5.22431149098	13.7427757428	
CNAG_00471	0	6.00944240944	13.1375932709	
CNAG_00471	1	7.55550128883	12.8325600326	
CNAG_00744	0	7.42395875729	11.8084384751	
CNAG_00744	1	5.8265635599	11.056301723	
CNAG_00744	2	5.55078008411	13.4834893502	
CNAG_00744	3	5.22431149098	11.92337539	
CNAG_00744	4	5.55078008411	13.7488536155	
CNAG_00470	0	5.4071360738	11.0077872745	
CNAG_00470	1	6.03158323158	10.9033781034	
CNAG_00470	2	6.86620539954	13.3322479989	
CNAG_00470	3	6.26720933388	11.3840727174	
CNAG_00470	4	5.35162121829	9.03709130376	
CNAG_07691	0	5.42395875729	13.7846153846	
CNAG_07692	0	5.90850630851	12.8664767331	
CNAG_07692	1	6.00944240944	10.8057522724	
CNAG_07693	0	7.13482566816	12.6021435355	
CNAG_07693	1	5.92983312983	13.5686338353	
CNAG_07693	2	6.84368471035	12.6929860263	
CNAG_07693	3	5.34288427622	14.0762990096	
CNAG_07693	4	4.97115723782	13.3607922941	
CNAG_07693	5	5.44609957943	12.8975172975	
CNAG_07693	6	5.05076651743	13.5118165785	
CNAG_07694	0	6.82235788902	13.1641296975	
CNAG_07694	1	6.30443630444	10.3681997015	
CNAG_07694	2	5.8908696242	13.2443901777	
CNAG_07694	3	5.07290733957	12.611965812	
CNAG_07695	0	7.56304436304	11.7204178538	
CNAG_07695	1	6.00944240944	13.0398046398	
CNAG_07695	2	5.07290733957	12.3343915344	
CNAG_07695	3	5.4071360738	10.4995251662	
CNAG_07695	4	6.59270112603	13.3043549044	
CNAG_07695	5	5.46970560304	13.8735042735	
CNAG_07695	6	5.75818749152	12.5062542396	
CNAG_07695	7	6.42886989554	10.9098358432	
CNAG_07697	0	6.48726088726	11.4478903812	
CNAG_07698	0	4.93219373219	11.8229276896	
CNAG_07699	0	5.97606837607	9.40990367657	
CNAG_07699	1	6.03158323158	11.5504544838	
CNAG_07699	2	4.59796499796	12.4737484737	
CNAG_07699	3	5.78032831366	11.404368471	
CNAG_07699	4	4.93219373219	13.1538732872	
CNAG_00472	0	6.36130782797	13.9600054267	
CNAG_00472	1	6.71686338353	12.798643332	
CNAG_00472	2	6.74215167549	8.09133089133	
CNAG_03229	0	6.51336318003	11.3979107312	
CNAG_03229	1	5.4071360738	12.7429656763	
CNAG_03229	2	7.04148690815	10.8552435219	
CNAG_03228	0	5.4071360738	12.5061999729	
CNAG_03228	1	6.51102971103	11.5289648623	
CNAG_03228	2	6.3102971103	9.4102292769	
CNAG_03228	3	5.42395875729	11.9518111518	
CNAG_03228	4	4.97115723782	13.2795007462	
CNAG_03225	0	5.84875864876	13.9323836657	
CNAG_03225	1	6.57245963913	11.5922398589	
CNAG_03225	2	5.51181657848	12.3660290327	
CNAG_03225	3	5.80393433727	12.8467236467	
CNAG_03225	4	5.98958078958	11.0291140958	
CNAG_03225	5	5.49233482567	10.7031339031	
CNAG_03224	0	7.32020078687	11.1735721069	
CNAG_03224	1	5.44609957943	12.665635599	
CNAG_03224	2	5.93124406458	8.45735992403	
CNAG_03224	3	5.8265635599	9.41082621083	
CNAG_03227	0	6.88991995659	11.7433726767	
CNAG_03227	1	5.80442273776	10.2637362637	
CNAG_03226	0	5.35162121829	11.4100664767	
CNAG_03226	1	6.18298738299	12.8287070954	
CNAG_03226	2	6.73900420567	10.5352869353	
CNAG_03226	3	5.69925383259	12.7246777913	
CNAG_03226	4	5.44609957943	12.8978428978	
CNAG_03226	5	6.80645773979	10.7716727717	
CNAG_03226	6	5.49233482567	10.5381088048	
CNAG_03226	7	6.42740469407	10.5334961335	
CNAG_03221	0	6.3102971103	9.40990367657	
CNAG_03221	1	6.68376068376	10.939031339	
CNAG_03220	0	6.47049247049	10.5409306743	
CNAG_03223	0	4.59796499796	12.5348528015	
CNAG_03223	1	5.42395875729	10.6783340117	
CNAG_03222	0	6.03011803012	9.40469407136	
CNAG_03222	1	5.35162121829	9.38418125085	
CNAG_03222	2	5.05076651743	13.7917243251	
CNAG_03222	3	6.08563288563	12.7104599105	
CNAG_03222	4	5.61638854972	13.4038258038	
CNAG_03222	5	5.78032831366	11.6478632479	
CNAG_04259	0	5.61069054402	12.8599104599	
CNAG_04259	1	6.38551078551	12.5340930674	
CNAG_04259	2	5.35162121829	9.75167548501	
CNAG_04259	3	5.49233482567	9.57943291277	
CNAG_04258	0	5.22431149098	13.2374440374	
CNAG_04258	1	5.8908696242	12.6552706553	
CNAG_04927	0	6.01231854565	12.7172975173	
CNAG_04927	1	6.03581603582	10.4991995659	
CNAG_04927	2	5.01739248406	9.36909510243	
CNAG_04927	3	4.93219373219	13.6054809388	
CNAG_04926	0	5.22431149098	13.765296432	
CNAG_04926	1	5.4071360738	10.5784832451	
CNAG_04926	2	7.253669787	10.8407543074	
CNAG_04926	3	5.90850630851	13.8160900828	
CNAG_04926	4	5.4071360738	11.251716185	
CNAG_04926	5	6.13989960657	13.4093610094	
CNAG_04926	6	5.42395875729	13.511708045	
CNAG_04926	7	5.75818749152	10.6778998779	
CNAG_04926	8	5.01739248406	9.52912766246	
CNAG_04925	0	5.69925383259	12.7311355311	
CNAG_04925	1	5.92983312983	13.4083842084	
CNAG_04925	2	6.01231854565	12.6878306878	
CNAG_04925	3	5.80393433727	12.776285443	
CNAG_04925	4	5.8265635599	10.1275810609	
CNAG_04925	5	6.26720933388	9.52912766246	
CNAG_04925	6	4.89008275675	13.5757427757	
CNAG_04252	0	5.47019400353	11.3461402795	
CNAG_04252	1	4.59796499796	13.4038258038	
CNAG_04252	2	4.89008275675	11.447347714	
CNAG_04255	0	6.51336318003	12.6616741283	
CNAG_04255	1	7.09727309727	9.92342965676	
CNAG_04255	2	5.67711301045	13.3814136481	
CNAG_04921	0	6.84683218017	9.4919006919	
CNAG_04921	1	5.22431149098	13.0693800027	
CNAG_04256	0	5.59701533035	8.5741961742	
CNAG_04256	1	5.90280830281	13.8015466015	
CNAG_04256	2	6.80548093881	12.4920906254	
CNAG_04256	3	4.89008275675	12.9023470357	
CNAG_04256	4	5.88500881834	10.9082621083	
CNAG_04256	5	6.06349206349	13.3520553521	
CNAG_04256	6	5.34288427622	12.3112196446	
CNAG_04256	7	6.32272418939	12.7314611315	
CNAG_04256	8	7.221001221	11.251716185	
CNAG_03597	0	5.4071360738	12.2507665174	
CNAG_03597	1	5.98388278388	12.869027269	
CNAG_03597	2	6.95265228599	10.939628273	
CNAG_03597	3	6.48726088726	12.7246235246	
CNAG_03597	4	6.22097408764	12.3673857007	
CNAG_03597	5	5.89575362909	12.653968254	
CNAG_03597	6	5.34288427622	13.3951431285	
CNAG_03597	7	6.32272418939	10.5784832451	
CNAG_03597	8	5.80442273776	9.30549450549	
CNAG_03597	9	6.84498711165	10.9660018993	
CNAG_03597	10	5.34288427622	12.631013431	
CNAG_03597	11	5.44609957943	10.792999593	
CNAG_03597	12	6.56350563017	13.8727988061	
CNAG_03597	13	4.59796499796	12.3628815629	
CNAG_03597	14	5.22431149098	12.5216117216	
CNAG_03597	15	6.26720933388	8.45155338489	
CNAG_03597	16	6.7572378239	10.6785510786	
CNAG_03597	17	5.4071360738	12.2507665174	
CNAG_03596	0	6.34367114367	13.3950888618	
CNAG_03596	1	5.92983312983	12.5771265771	
CNAG_03596	2	7.37614977615	11.3911816578	
CNAG_03596	3	6.01231854565	10.7100257767	
CNAG_03596	4	6.50506037173	8.94684574685	
CNAG_03596	5	5.61638854972	11.1604395604	
CNAG_03596	6	5.05076651743	13.0828381495	
CNAG_03596	7	6.55520282187	12.3331976665	
CNAG_03595	0	5.80393433727	12.6096866097	
CNAG_03595	1	5.38499525166	10.8797178131	
CNAG_03595	2	6.83831230498	13.3877085877	
CNAG_03595	3	7.00800434134	11.3467372134	
